#All power spectra in columns 2-12 are dimensionless \Delta^2 and shot noise-subtracted.
#Columns: k[h/Mpc],z=1.7750e-02,z=2.2876e-01,z=5.1889e-01,z=1.0268e+00,z=1.9655e+00,z=3.0006e+00,z=3.3339e+00,z=3.7369e+00,z=4.2438e+00,z=4.9261e+00
4.7758e+00	2.1319e+02	1.5122e+02	9.2650e+01	4.8746e+01	1.5980e+01	4.9135e+00	3.5720e+00	2.4954e+00	1.6465e+00	1.0117e+00
4.8388e+00	2.1416e+02	1.5364e+02	9.4350e+01	4.9629e+01	1.6211e+01	5.0809e+00	3.6479e+00	2.5280e+00	1.6834e+00	1.0513e+00
4.9015e+00	2.1860e+02	1.5639e+02	9.4827e+01	5.0588e+01	1.6616e+01	5.1545e+00	3.7376e+00	2.5905e+00	1.7021e+00	1.0471e+00
4.9640e+00	2.2278e+02	1.5771e+02	9.6371e+01	5.1766e+01	1.7063e+01	5.2582e+00	3.7940e+00	2.6404e+00	1.7506e+00	1.0741e+00
5.0267e+00	2.2571e+02	1.6081e+02	9.7247e+01	5.2441e+01	1.7503e+01	5.3681e+00	3.8968e+00	2.7084e+00	1.7900e+00	1.1004e+00
5.0896e+00	2.3012e+02	1.6352e+02	1.0015e+02	5.3109e+01	1.7740e+01	5.5017e+00	3.9737e+00	2.7487e+00	1.8135e+00	1.1125e+00
5.1528e+00	2.3414e+02	1.6410e+02	1.0118e+02	5.3920e+01	1.8059e+01	5.6363e+00	4.0506e+00	2.8050e+00	1.8400e+00	1.1230e+00
5.2157e+00	2.3691e+02	1.6836e+02	1.0308e+02	5.5041e+01	1.8545e+01	5.7701e+00	4.1451e+00	2.8582e+00	1.8784e+00	1.1529e+00
5.2783e+00	2.4030e+02	1.6956e+02	1.0554e+02	5.5852e+01	1.8973e+01	5.8279e+00	4.1984e+00	2.9000e+00	1.9009e+00	1.1664e+00
5.3412e+00	2.4248e+02	1.7126e+02	1.0593e+02	5.6632e+01	1.9106e+01	5.9444e+00	4.3159e+00	2.9824e+00	1.9526e+00	1.1888e+00
5.4043e+00	2.4777e+02	1.7459e+02	1.0625e+02	5.7723e+01	1.9600e+01	6.1321e+00	4.4145e+00	3.0407e+00	2.0054e+00	1.2147e+00
5.4670e+00	2.5295e+02	1.7789e+02	1.0883e+02	5.8234e+01	1.9818e+01	6.2203e+00	4.4800e+00	3.0888e+00	2.0204e+00	1.2269e+00
5.5296e+00	2.5272e+02	1.8003e+02	1.0989e+02	5.9319e+01	2.0454e+01	6.3425e+00	4.5770e+00	3.1534e+00	2.0518e+00	1.2433e+00
5.5924e+00	2.5746e+02	1.8126e+02	1.1198e+02	5.9969e+01	2.0641e+01	6.4652e+00	4.6493e+00	3.1842e+00	2.0695e+00	1.2593e+00
5.6555e+00	2.6185e+02	1.8628e+02	1.1272e+02	6.0339e+01	2.0847e+01	6.6459e+00	4.7625e+00	3.2481e+00	2.1239e+00	1.2848e+00
5.7185e+00	2.6564e+02	1.8550e+02	1.1469e+02	6.1504e+01	2.1193e+01	6.7365e+00	4.7855e+00	3.2849e+00	2.1526e+00	1.2970e+00
5.7812e+00	2.6902e+02	1.8934e+02	1.1621e+02	6.2449e+01	2.1790e+01	6.7771e+00	4.8595e+00	3.3655e+00	2.1975e+00	1.3215e+00
5.8441e+00	2.7005e+02	1.9017e+02	1.1792e+02	6.2783e+01	2.1885e+01	6.9669e+00	4.9972e+00	3.4305e+00	2.2393e+00	1.3389e+00
5.9067e+00	2.7593e+02	1.9255e+02	1.1912e+02	6.3702e+01	2.2398e+01	7.1495e+00	5.1120e+00	3.4933e+00	2.2711e+00	1.3586e+00
5.9692e+00	2.8079e+02	1.9598e+02	1.2147e+02	6.4675e+01	2.2592e+01	7.2382e+00	5.1917e+00	3.5573e+00	2.3105e+00	1.3804e+00
6.0317e+00	2.8294e+02	1.9558e+02	1.2190e+02	6.5098e+01	2.2976e+01	7.3822e+00	5.2815e+00	3.6173e+00	2.3464e+00	1.3921e+00
6.0947e+00	2.8810e+02	1.9890e+02	1.2360e+02	6.6135e+01	2.3333e+01	7.5053e+00	5.3376e+00	3.6615e+00	2.3746e+00	1.4147e+00
6.1581e+00	2.9102e+02	2.0178e+02	1.2544e+02	6.6626e+01	2.3575e+01	7.5786e+00	5.3958e+00	3.7083e+00	2.4036e+00	1.4353e+00
6.2210e+00	2.9273e+02	2.0422e+02	1.2592e+02	6.7514e+01	2.4073e+01	7.7446e+00	5.5580e+00	3.7768e+00	2.4455e+00	1.4559e+00
6.2837e+00	2.9727e+02	2.0700e+02	1.2784e+02	6.8511e+01	2.4380e+01	7.8837e+00	5.6162e+00	3.8550e+00	2.5016e+00	1.4856e+00
6.3465e+00	2.9895e+02	2.0723e+02	1.2941e+02	6.9733e+01	2.4739e+01	8.0370e+00	5.7217e+00	3.9354e+00	2.5602e+00	1.5017e+00
6.4094e+00	3.0314e+02	2.0911e+02	1.3120e+02	6.9861e+01	2.4985e+01	8.1404e+00	5.7786e+00	3.9714e+00	2.5677e+00	1.5157e+00
6.4724e+00	3.0723e+02	2.1172e+02	1.3245e+02	7.0880e+01	2.5212e+01	8.2313e+00	5.8633e+00	4.0254e+00	2.6107e+00	1.5452e+00
6.5348e+00	3.1103e+02	2.1442e+02	1.3388e+02	7.2004e+01	2.5828e+01	8.3963e+00	5.9926e+00	4.1087e+00	2.6411e+00	1.5676e+00
6.5976e+00	3.1447e+02	2.1607e+02	1.3532e+02	7.2125e+01	2.6038e+01	8.5247e+00	6.0874e+00	4.1675e+00	2.6936e+00	1.5662e+00
6.6608e+00	3.1747e+02	2.1799e+02	1.3674e+02	7.3135e+01	2.6371e+01	8.6352e+00	6.1889e+00	4.2490e+00	2.7303e+00	1.6004e+00
6.7234e+00	3.1978e+02	2.2082e+02	1.3820e+02	7.4321e+01	2.6685e+01	8.7369e+00	6.2295e+00	4.2952e+00	2.7680e+00	1.6248e+00
6.7861e+00	3.2343e+02	2.2288e+02	1.3953e+02	7.4765e+01	2.7110e+01	8.8512e+00	6.3478e+00	4.3885e+00	2.8108e+00	1.6422e+00
6.8491e+00	3.2771e+02	2.2572e+02	1.4115e+02	7.5695e+01	2.7373e+01	9.0271e+00	6.4392e+00	4.4262e+00	2.8300e+00	1.6621e+00
6.9123e+00	3.3177e+02	2.2655e+02	1.4271e+02	7.6545e+01	2.7767e+01	9.1004e+00	6.5371e+00	4.4802e+00	2.8811e+00	1.6888e+00
6.9747e+00	3.3526e+02	2.3017e+02	1.4503e+02	7.6416e+01	2.7852e+01	9.3003e+00	6.6647e+00	4.5781e+00	2.9443e+00	1.7287e+00
7.0373e+00	3.3777e+02	2.3304e+02	1.4498e+02	7.7053e+01	2.8412e+01	9.3824e+00	6.7797e+00	4.6579e+00	2.9716e+00	1.7330e+00
7.1002e+00	3.4180e+02	2.3419e+02	1.4663e+02	7.7785e+01	2.8768e+01	9.5802e+00	6.8678e+00	4.7022e+00	3.0061e+00	1.7534e+00
7.1632e+00	3.4468e+02	2.3606e+02	1.4854e+02	7.8777e+01	2.9122e+01	9.6746e+00	6.9633e+00	4.7915e+00	3.0567e+00	1.7703e+00
7.2260e+00	3.4766e+02	2.3758e+02	1.4929e+02	7.9274e+01	2.9440e+01	9.9014e+00	7.0797e+00	4.8368e+00	3.1047e+00	1.8097e+00
7.2887e+00	3.5041e+02	2.4037e+02	1.5171e+02	8.0297e+01	2.9705e+01	9.9012e+00	7.1056e+00	4.9066e+00	3.1352e+00	1.8155e+00
7.3519e+00	3.5612e+02	2.4269e+02	1.5263e+02	8.1001e+01	3.0066e+01	1.0060e+01	7.2421e+00	4.9780e+00	3.1888e+00	1.8521e+00
7.4147e+00	3.5919e+02	2.4473e+02	1.5336e+02	8.1887e+01	3.0339e+01	1.0175e+01	7.3108e+00	5.0528e+00	3.2203e+00	1.8773e+00
7.4771e+00	3.6144e+02	2.4605e+02	1.5568e+02	8.2798e+01	3.0789e+01	1.0270e+01	7.4534e+00	5.1053e+00	3.2537e+00	1.8907e+00
7.5399e+00	3.6763e+02	2.4867e+02	1.5624e+02	8.3844e+01	3.0962e+01	1.0469e+01	7.5530e+00	5.2000e+00	3.3220e+00	1.9060e+00
7.6029e+00	3.6974e+02	2.4957e+02	1.5801e+02	8.4852e+01	3.1464e+01	1.0650e+01	7.7373e+00	5.2777e+00	3.3449e+00	1.9349e+00
7.6659e+00	3.7204e+02	2.5252e+02	1.5889e+02	8.5053e+01	3.1785e+01	1.0776e+01	7.7910e+00	5.3205e+00	3.3869e+00	1.9613e+00
7.7287e+00	3.7444e+02	2.5530e+02	1.6006e+02	8.5360e+01	3.2034e+01	1.0909e+01	7.8806e+00	5.4204e+00	3.4605e+00	1.9924e+00
7.7915e+00	3.7929e+02	2.5645e+02	1.6192e+02	8.6709e+01	3.2395e+01	1.1055e+01	7.9245e+00	5.4512e+00	3.4832e+00	2.0097e+00
7.8545e+00	3.8198e+02	2.6006e+02	1.6328e+02	8.7067e+01	3.3042e+01	1.1180e+01	8.1019e+00	5.5588e+00	3.5278e+00	2.0279e+00
7.9174e+00	3.8441e+02	2.6080e+02	1.6396e+02	8.7577e+01	3.2975e+01	1.1344e+01	8.2378e+00	5.6450e+00	3.5874e+00	2.0619e+00
7.9799e+00	3.8946e+02	2.6383e+02	1.6564e+02	8.8605e+01	3.3264e+01	1.1453e+01	8.2625e+00	5.7096e+00	3.6153e+00	2.0791e+00
8.0426e+00	3.9437e+02	2.6402e+02	1.6747e+02	8.9545e+01	3.3595e+01	1.1667e+01	8.4588e+00	5.7830e+00	3.6708e+00	2.1033e+00
8.1056e+00	3.9603e+02	2.6803e+02	1.6883e+02	9.0000e+01	3.4202e+01	1.1801e+01	8.4422e+00	5.8074e+00	3.7003e+00	2.1324e+00
8.1686e+00	4.0157e+02	2.7033e+02	1.6955e+02	9.0660e+01	3.4235e+01	1.1987e+01	8.6446e+00	5.9435e+00	3.7572e+00	2.1556e+00
8.2313e+00	4.0367e+02	2.7212e+02	1.7199e+02	9.1198e+01	3.4621e+01	1.2070e+01	8.6920e+00	5.9884e+00	3.7831e+00	2.1620e+00
8.2941e+00	4.0882e+02	2.7483e+02	1.7241e+02	9.2049e+01	3.4932e+01	1.2225e+01	8.8411e+00	6.0785e+00	3.8617e+00	2.1947e+00
8.3571e+00	4.0926e+02	2.7529e+02	1.7430e+02	9.3056e+01	3.5222e+01	1.2328e+01	8.9334e+00	6.1204e+00	3.9016e+00	2.2234e+00
8.4200e+00	4.1361e+02	2.7676e+02	1.7422e+02	9.3486e+01	3.5476e+01	1.2502e+01	8.9931e+00	6.1927e+00	3.9123e+00	2.2382e+00
8.4826e+00	4.1688e+02	2.8034e+02	1.7631e+02	9.4402e+01	3.5902e+01	1.2639e+01	9.1574e+00	6.2720e+00	3.9916e+00	2.2718e+00
8.5453e+00	4.1909e+02	2.8067e+02	1.7778e+02	9.5225e+01	3.6181e+01	1.2727e+01	9.2676e+00	6.3907e+00	4.0393e+00	2.2941e+00
8.6084e+00	4.2045e+02	2.8489e+02	1.7911e+02	9.5443e+01	3.6365e+01	1.2949e+01	9.3515e+00	6.4627e+00	4.0727e+00	2.3162e+00
8.6714e+00	4.2453e+02	2.8763e+02	1.7958e+02	9.6737e+01	3.6874e+01	1.3024e+01	9.4801e+00	6.4961e+00	4.0868e+00	2.3359e+00
8.7340e+00	4.2847e+02	2.8782e+02	1.8072e+02	9.7704e+01	3.7170e+01	1.3228e+01	9.5656e+00	6.5845e+00	4.1705e+00	2.3703e+00
8.7966e+00	4.3079e+02	2.8966e+02	1.8264e+02	9.8436e+01	3.7388e+01	1.3306e+01	9.6736e+00	6.6913e+00	4.2118e+00	2.3956e+00
8.8596e+00	4.3326e+02	2.9299e+02	1.8276e+02	9.8808e+01	3.7871e+01	1.3431e+01	9.7968e+00	6.7727e+00	4.2532e+00	2.4189e+00
8.9225e+00	4.3773e+02	2.9396e+02	1.8541e+02	9.9920e+01	3.8036e+01	1.3625e+01	9.9169e+00	6.8282e+00	4.2891e+00	2.4327e+00
8.9852e+00	4.3698e+02	2.9581e+02	1.8689e+02	1.0011e+02	3.8544e+01	1.3853e+01	9.9770e+00	6.8645e+00	4.3242e+00	2.4616e+00
9.0477e+00	4.4189e+02	2.9660e+02	1.8654e+02	1.0036e+02	3.8920e+01	1.3970e+01	1.0077e+01	6.9351e+00	4.3853e+00	2.5050e+00
9.1106e+00	4.4606e+02	3.0130e+02	1.8938e+02	1.0140e+02	3.9119e+01	1.4086e+01	1.0240e+01	7.0501e+00	4.4579e+00	2.5216e+00
9.1737e+00	4.4684e+02	3.0201e+02	1.9044e+02	1.0201e+02	3.9344e+01	1.4209e+01	1.0266e+01	7.1315e+00	4.4958e+00	2.5370e+00
9.2366e+00	4.4912e+02	3.0300e+02	1.9127e+02	1.0279e+02	3.9505e+01	1.4337e+01	1.0454e+01	7.2104e+00	4.5355e+00	2.5732e+00
9.2995e+00	4.5185e+02	3.0684e+02	1.9137e+02	1.0398e+02	3.9888e+01	1.4581e+01	1.0593e+01	7.2743e+00	4.5820e+00	2.5936e+00
9.3625e+00	4.5587e+02	3.0798e+02	1.9367e+02	1.0437e+02	4.0279e+01	1.4639e+01	1.0595e+01	7.3562e+00	4.6426e+00	2.6242e+00
9.4254e+00	4.5872e+02	3.1016e+02	1.9542e+02	1.0445e+02	4.0431e+01	1.4749e+01	1.0777e+01	7.4325e+00	4.6753e+00	2.6441e+00
9.4881e+00	4.6193e+02	3.1287e+02	1.9746e+02	1.0570e+02	4.0914e+01	1.4876e+01	1.0843e+01	7.5030e+00	4.7297e+00	2.6679e+00
9.5507e+00	4.6434e+02	3.1515e+02	1.9840e+02	1.0689e+02	4.1214e+01	1.5012e+01	1.0971e+01	7.5955e+00	4.7824e+00	2.6832e+00
